id,filename,Input,Width,Height,negative_prompt,sd_seed,Image,drive_url,section
0016,whipbearer.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Whipbearer. Visual cues: Lean enforcers with scarred backs, wielding barbed whips.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0017,spear_watch.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Spear Watch. Visual cues: Bronze-armored footmen with long spears.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0018,bronze_shield.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Bronze Shield. Visual cues: Tower shield carriers, masks hide scarred faces.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0019,tax_enforcer.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Tax Enforcer. Visual cues: Fat, jewel-laden men clutching ledgers and maces.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0020,chain_keeper.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Chain Keeper. Visual cues: Muscled overseer with hooks and chains.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0021,pit_houndmaster.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Pit Houndmaster. Visual cues: Scarred veteran with muzzled jackals.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0022,ash_novice.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Ash Novice. Visual cues: Skin blackened with ash tattoos.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0023,blood_acolyte.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Blood Acolyte. Visual cues: Bloodstained robes, ritual knives.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0024,chanter_priest.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Chanter Priest. Visual cues: Hooded, mouths stitched, chanting low.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0025,knife_zealot.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Knife Zealot. Visual cues: Wide-eyed, wild, dual knives.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0026,desert_jackal.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Desert Jackal. Visual cues: Rag-wrapped raider, jackal skull mask.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0027,river_raider.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: River Raider. Visual cues: Reed-armor, water-stained weapons.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0028,marsh_cutthroat.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Marsh Cutthroat. Visual cues: Reed-wrapped assassins with frog tattoos.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0029,ash_rider.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Ash Rider. Visual cues: Desert nomad on a skeletal hyena.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0030,canal_thief.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Canal Thief. Visual cues: Ragged thief with reed mask.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0031,bone_jackal.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Bone Jackal. Visual cues: Skeletal jackal bound with sinew.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0032,reed_serpent.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Reed Serpent. Visual cues: Long green snake camouflaged in reeds.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0033,ash_scorpion.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Ash Scorpion. Visual cues: Blackened scorpion, carapace glowing.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0034,sand_hyena.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Sand Hyena. Visual cues: Mangy, desert-burned hyena with glowing eyes.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0035,bog_crocodile.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Bog Crocodile. Visual cues: Massive croc with reed armor.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0036,mud_rat.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Mud Rat. Visual cues: Giant sludge rat.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0037,sewer_leech.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Sewer Leech. Visual cues: Massive bloated leech.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0038,corpse_beetle.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Corpse Beetle. Visual cues: Swarms of black beetles.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0039,glass_mite.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Glass Mite. Visual cues: Tiny crystalline mites.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0040,pit_ghoul.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Pit Ghoul. Visual cues: Half-starved humanoid feeding on corpses.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0041,lash_captain.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Lash Captain. Visual cues: Overseer in bronze mask, wielding twin whips.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0042,pike_slave.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Pike Slave. Visual cues: Shackled warrior forced to carry long pike.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0043,shield_twins.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Shield Twins. Visual cues: Pair of fighters sharing a massive wooden shield.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0044,whip_sergeant.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Whip Sergeant. Visual cues: Veteran with scarred arms, bronze whip.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0045,slave_hunter.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Slave Hunter. Visual cues: Tracker with hounds on leashes, bone talismans.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0046,dog_breaker.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Dog Breaker. Visual cues: Brutal overseer wielding iron cudgel.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0047,ledger_bearer.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Ledger Bearer. Visual cues: Corpulent overseer with chained ledger.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0048,pit_jailer.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Pit Jailer. Visual cues: Hooded figure with ring of keys.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0049,fire_ashling.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Fire Ashling. Visual cues: Cloaked in ash fire robes.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0050,bone_eater.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Bone Eater. Visual cues: Gaunt figure gnawing bones.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0051,crimson_youth.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Crimson Youth. Visual cues: Painted in blood-red clay.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0052,chant_twins.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Chant Twins. Visual cues: Two initiates bound together, chanting in unison.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0053,idol_servant.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Idol Servant. Visual cues: Bare-chested acolyte chained to idol fragments.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0054,hill_raider.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Hill Raider. Visual cues: Leather-clad, mountain tattoos.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0055,oasis_thief.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Oasis Thief. Visual cues: Wears water skins, blue scarf.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0056,caravan_breaker.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Caravan Breaker. Visual cues: Heavily armed, desert cloak.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0057,dust_rider.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Dust Rider. Visual cues: Mounted on skeletal horse.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0058,night_prowler.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Night Prowler. Visual cues: Dark garb, glowing yellow eyes.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0059,desert_vulture.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Desert Vulture. Visual cues: Giant carrion bird.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0060,marsh_toad.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Marsh Toad. Visual cues: Bloated, warty giant toad.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0061,fire_beetle.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Fire Beetle. Visual cues: Beetle with glowing ember shell.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0062,ash_rat.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Ash Rat. Visual cues: Rat with glowing red eyes.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0063,sand_wormling.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Sand Wormling. Visual cues: Small dune-burrowing worm.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0064,plague_bat.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Plague Bat. Visual cues: Diseased winged bat.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0065,slime_lizard.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Slime Lizard. Visual cues: Slick, glowing amphibian.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0066,rust_mite.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Rust Mite. Visual cues: Metallic-eating insect swarm.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0067,tunnel_spider.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Tunnel Spider. Visual cues: Hairy cave spider.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0068,shadow_eel.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Shadow Eel. Visual cues: Black eel with glowing eyes.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
0069,sludge_slime.png,"Studio portrait, centered, circular composition for a round card frame, clean/transparent background look, bust/shoulders-up, cinematic rim lighting, sharp focus, painterly concept art. Subject: Sludge Slime. Visual cues: Amorphous green ooze.. No text, no watermark, avoid showing hands.",1024,1024,"text, watermark, logo, busy background, extra limbs, extra fingers, lowres, blurry, bad anatomy, cropped head, deformed hands, motion blur",,,,GRUNTS
